120.276970307,36.8841411515
97.5305997405,36.0415970435
74.9070326759,43.9009922985
106.872042137,33.4384595627
119.116457116,36.6353239479
120.204030103,37.7822978543
119.229156259,36.7532622294
75.3650307537,42.5773323271
78.7040660738,36.5392456079
9.86497627806,55.2022827959
82.4003484321,28.5484225066
-114.699413232,51.6129099022
76.1290381356,42.5542918312
77.8818253037,36.9313225434
118.964853215,37.7697449465
72.5797637221,43.9275390467
100.682595443,47.7532429562
82.0338773081,27.6870233305
87.2115131428,33.0218877298
-75.7944836711,46.315809872
79.6084970758,36.6728175437
119.702288848,36.6798984219
72.629544942,41.7177469156
29.2970943892,40.0711106644
121.079576703,43.9534245478
-123.147520919,47.5856707999
-97.7060494297,38.7402783061
85.752557299,35.8193694979
-96.555323236,38.2745645834
2.96245059502,50.5013939162
150.593299072,-33.8303486552
119.098160152,37.2507341402
35.7080905108,30.9647489308
115.090258516,44.4259915971
89.5679379833,39.8791118021
87.0485485825,36.3470940184
83.2616775202,28.5299257491
175.09827808,-36.4689421178
119.855045089,36.8817102517
83.064894057,29.4747938517
-96.6568838934,38.5471106507
-96.2622250579,38.2787681753
86.1424291232,43.4674005605
99.7108479859,46.735070973
111.57649572,34.4853330337
119.721402449,36.7738567164
-97.7314226871,37.0349585237
68.6638461178,44.4007226856
76.3264485784,38.6237959969
98.6285793048,31.6238303026
-124.127822514,47.8685713892
105.536941687,34.2185246647
-122.59053825,48.3949164433
-96.2454082786,38.5638933027
85.7093990134,40.8024181611
-96.1724294997,37.2846463555
10.6924705407,54.7065144473
8.21641246165,51.8441135993
75.677560419,42.9547173295
120.330237029,36.6556044707
-82.252428614,28.0328502484
115.549925934,43.7374724086
21.4037825153,53.9328136905
120.081585507,44.0789885235
119.971022497,44.6106374644
81.1960459322,38.2680470787
118.660455795,38.023421698
-96.0686118704,37.7839466308
76.2911064882,38.3678114888
120.199723473,37.7709111512
-96.8656310109,38.7177914353
114.803770831,43.8489828677
151.563610438,-33.0566989544
120.431333506,37.974154342
78.7668417016,36.573004508
120.206070112,43.7153040172
113.788135179,44.8703813227
119.727387612,36.2561667663
97.6078729969,35.1631661183
119.631111201,37.0091323609
-1.03118992261,55.1918533934
73.2059457254,19.322906565
119.080576717,37.7535095057
13.1263209456,62.2193880396
79.6929648918,36.5845110965
144.644730628,-37.3083519562
121.051502139,44.8400600881
106.060924145,35.0156834355
-9.55912931279,53.5335450406
13.7912973503,56.6256359284
120.274707148,36.4044902689
105.769052554,35.0984899739
101.420676888,46.7559440164
120.067697998,37.8429430894
153.229996582,-27.5405410157
76.6338821461,38.4124885265
105.115297548,38.7340915233
118.741231309,37.1716073753
-123.661804789,47.6758099027
100.721224928,47.8614939155
105.819454089,34.6219121206
106.040840129,35.3161055863
86.4578976811,35.4522359826
100.474047131,43.508679473
120.249357425,36.3712931655
76.7842462363,38.9948492665
-59.8685544984,-33.8074754108
99.6286513416,31.5228869999
99.9844296359,41.295491691
120.441303246,44.2019587137
-75.2878140117,46.363279109
119.238882902,36.6980079375
69.3088587998,44.495780989
120.241726965,36.7407165103
96.7148485863,35.692155254
78.0840870037,36.7389830397
-2.17940907773,51.9616952778
139.33571999,-35.7751616089
74.6856380267,32.3465309025
-2.73745686483,52.5275697566
-96.8790950226,37.1112588193
115.274259548,45.3161877344
-96.6056093818,38.4110165394
7.13178754258,52.651364573
6.75013783789,51.776836312
-96.3806343086,37.5291206637
145.182032675,-37.1496489241
111.165634776,39.7567782091
-97.3982167492,37.2674870949
-97.468688748,37.8161511055
106.418466803,34.3209691694
85.5664950982,36.1095236895
71.5072899643,41.3562575256
150.692081255,-33.6102408245
74.6891062243,43.7088758236
71.8772714153,43.7292878648
-3.07071758139,51.8288043154
77.384388825,39.5721528608
34.5364640757,32.88251187
72.0554634047,41.4960817921
78.7071678716,36.5901804327
9.76344003951,64.8156645645
77.6878034158,39.6796870772
29.5671960315,40.3238168475
-97.0212121776,38.2734675555
18.8716131422,-33.815474826
93.7009065941,41.539828138
174.140991461,-36.4382183949
170.60203964,-45.5022396963
-96.2728839848,38.3113548655
78.0781745541,12.4998529033
69.1320732133,46.1391073976
36.2607387638,33.7322483875
150.702260682,-34.0987367948
99.4074136594,31.5644284091
105.859269476,35.0942101661
153.99573802,-28.0130651762
88.7597668012,32.1739199104
156.279478942,21.1241370801
151.849318556,-33.5696691388
-2.00526111924,52.3202314874
-1.57239410746,51.5773110192
19.90767448,47.8012252607
-2.10165827422,51.318060669
150.516555874,-34.5171525914
152.118314233,-34.2689624687
-3.05662324807,51.6153636454
24.2482053726,60.3997341149
10.2673615469,58.4851054368
-2.70846168699,51.7882069254
-3.94679705049,56.9395053219
105.708637423,34.3263568934
13.044257617,56.6005678791
-1.49992396594,52.3115048784
152.03046535,-34.4792811375
-10.2281290779,52.7830829535
34.4794647272,32.1595693007
115.234117696,44.2128245083
2.54075080123,49.7665228024
77.0744326466,39.2980440185
116.552831861,40.2016838465
100.976437914,47.6543449043
99.946133275,47.1317753807
-96.8540463263,38.725166666
69.245546661,45.792290745
85.2978127597,38.392505331
-96.839614049,37.6491837691
120.33458646,44.0185040339
-59.2756397359,-35.4587452389
-75.6964523584,3.67063536731
-103.134294791,20.5996402982
17.5666155132,63.0099559893
-96.938717461,38.6533702072
86.0239881672,43.6887707739
106.03451534,34.4383916049
-97.5823270811,38.9562273153
-2.70053296436,52.2861995081
98.2828929499,39.03472494
-96.4867630186,37.2737195065
-97.4172225004,37.0533859588
93.9669040055,42.1875270205
-97.4734242071,37.3852752123
76.0517621654,43.6666779932
99.7455901975,47.7593723998
-3.28774984384,51.6610582242
79.4011341879,37.4921932717
78.2117452555,37.3580573799
114.797152494,44.8888699506
-97.7194267826,38.7019208183
78.6221461876,36.8216638846
-96.2491620635,38.7271014889
-96.0195326569,37.0881203337
-97.3069253162,38.2600359449
-96.9852264448,37.0070252162
79.0541723352,38.1806566801
-97.8644567792,38.1721401123
119.966461247,36.6214315083
-96.9285091903,38.008760219
-96.9797974593,38.1629937228
119.000058266,38.1553117775
-2.89290482908,52.8773192434
-123.421555028,49.4887151348
118.589626097,37.6999111062
119.115735328,37.3938687757
150.621675532,-33.5330841217
147.550927626,-40.9867180492
-96.215811781,38.8211641343
151.651778697,-33.5716904023
75.3707156388,42.4951314701
86.2569409552,44.0207617423
147.429056599,-42.3668111622
73.3510554055,42.4847653245
82.0581884187,27.9025953417
-113.567552214,51.8080228357
89.1876480645,40.2252522163
89.2388327693,32.7802854384
-122.403524747,48.4482089957
-96.9584416764,37.420059376
150.411796982,-33.7096087946
35.3071422637,32.7015348685
-97.3456517234,37.000704405
151.16658167,-34.2807904161
1.2390049921,51.3556956429
119.002453216,36.2554934472
-2.50157030781,52.6821079638
77.1487235212,27.7645092327
-3.32002639864,51.6704762683
30.0262794086,3.18485161236
77.7240874731,39.0624701981
6.8492779488,48.8298616156
119.651361029,37.8549684491
-61.4046595751,-33.8864609609
-97.3633484455,38.5189525258
75.0491682131,43.2101808232
-1.4360055309,51.7551739605
120.425059086,43.105033537
-96.5378516954,38.4762945614
12.9185171399,61.6664640079
99.6909966197,44.6773870142
-97.7935510854,38.7209365515
-96.893436814,37.5304859192
-113.511210672,50.9606955814
100.173226713,46.5263177251
-97.2046454774,38.0615692614
-97.5204516993,37.9490861481
-97.0534666772,38.6710748425
137.994578785,-35.4042165456
113.761232476,44.9753865539
85.6542669042,43.8622113628
-89.0027551028,17.8854601684
89.1256394402,33.7301394589
119.830943068,38.0068673037
152.082772926,63.397410152
100.040890744,44.2058239964
87.0133807413,33.6427668895
151.366583038,-33.2765727216
119.638636566,36.6565721398
-97.1246968535,38.8111161753
-43.5435624741,-23.3021449453
-96.3510233931,37.1161496743
72.2065161081,41.3653850915
0.301531628602,43.6416834926
74.876643304,43.6331630114
77.8672589202,38.126597212
77.5122092646,38.1203073072
-51.4067792959,1.32907670229
101.330425447,47.4586638871
-2.26220054186,52.4222172225
17.144215404,62.9497964424
87.0748462464,35.2645146043
-96.9254832814,37.3652831439
-97.2648289132,37.4682476133
90.8899358752,44.913386385
71.2088391938,44.3655948919
120.296683875,37.7025535712
-97.3567709992,37.3062592112
-97.4465191603,37.1858521279
-122.462122175,49.9787234126
100.591742242,47.105623813
-97.2669045325,37.6311518298
-96.0221026303,38.3172766013
-96.2562078139,38.3261857984
